Country Code,Country Name,Region,Domain,Base_2030,Optimistic_2030,Pessimistic_2030,Composite_Base,Composite_Opt,Composite_Pess,Data_Type
BHR,Bahrain,Middle East,Food Security,0.541460538556203,0.6061322483627303,0.4767888287496757,0.5837506469000944,0.6202940001813849,0.534731128710859,Actual
BHR,Bahrain,Middle East,Healthcare,0.1415213628625014,0.15152099049744966,0.13152173522755312,0.5837506469000944,0.6202940001813849,0.534731128710859,Actual
BHR,Bahrain,Middle East,Political Stability,0.3409889569047557,0.41527344008196027,0.2667044737275512,0.5837506469000944,0.6202940001813849,0.534731128710859,Actual
BIH,Bosnia and Herzegovina,Europe,Climate & Energy,0.6064402591632141,0.6228473807629447,0.5900331375634835,0.6703479160791205,0.7109468871944209,0.6297489449638201,Actual
BIH,Bosnia and Herzegovina,Europe,Digital Infrastructure,0.9428432550874959,0.9595873884148858,0.926099121760106,0.6703479160791205,0.7109468871944209,0.6297489449638201,Actual
BIH,Bosnia and Herzegovina,Europe,Economic Fragility,0.8646329474492731,0.9337882188189641,0.7954776760795821,0.6703479160791205,0.7109468871944209,0.6297489449638201,Actual
BIH,Bosnia and Herzegovina,Europe,Food Security,0.6222466923073835,0.6885863925787137,0.5559069920360533,0.6703479160791205,0.7109468871944209,0.6297489449638201,Actual
BIH,Bosnia and Herzegovina,Europe,Healthcare,0.4631316716311211,0.5015014341482043,0.424761909114038,0.6703479160791205,0.7109468871944209,0.6297489449638201,Actual
BIH,Bosnia and Herzegovina,Europe,Political Stability,0.5227926708362352,0.559370508442813,0.4862148332296573,0.6703479160791205,0.7109468871944209,0.6297489449638201,Actual
BLR,Belarus,Europe,Climate & Energy,0.7071158904484838,0.7307809051213598,0.6834508757756077,0.7404687921815043,0.7788614469119212,0.7020761374510873,Actual
BLR,Belarus,Europe,Digital Infrastructure,1.0,1.0,1.0,0.7404687921815043,0.7788614469119212,0.7020761374510873,Actual
BLR,Belarus,Europe,Economic Fragility,0.8340304999416759,0.9040677136362113,0.7639932862471405,0.7404687921815043,0.7788614469119212,0.7020761374510873,Actual
BLR,Belarus,Europe,Food Security,0.9083465724459572,0.9721480034686398,0.8445451414232745,0.7404687921815043,0.7788614469119212,0.7020761374510873,Actual
BLR,Belarus,Europe,Healthcare,0.5274461975782647,0.5385654802002856,0.5163269149562438,0.7404687921815043,0.7788614469119212,0.7020761374510873,Actual
BLR,Belarus,Europe,Political Stability,0.4658735926746438,0.52760657904503,0.4041406063042576,0.7404687921815043,0.7788614469119212,0.7020761374510873,Actual
BOL,Bolivia,South America,Climate & Energy,0.6830606999090314,0.7040107373407503,0.6621106624773125,0.6025257793494885,0.6396591152580858,0.5653924434408911,Actual
BOL,Bolivia,South America,Digital Infrastructure,0.60513009721587,0.6662069404400732,0.5440532539916667,0.6025257793494885,0.6396591152580858,0.5653924434408911,Actual
BOL,Bolivia,South America,Economic Fragility,0.7173871031132244,0.7477865707771074,0.6869876354493414,0.6025257793494885,0.6396591152580858,0.5653924434408911,Actual
BOL,Bolivia,South America,Food Security,0.833732213757262,0.8736340493228935,0.7938303781916306,0.6025257793494885,0.6396591152580858,0.5653924434408911,Actual
BOL,Bolivia,South America,Healthcare,0.20568356270120347,0.23415941324045117,0.17720771216195577,0.6025257793494885,0.6396591152580858,0.5653924434408911,Actual
BOL,Bolivia,South America,Political Stability,0.5701609994003398,0.6121569804272395,0.5281650183734401,0.6025257793494885,0.6396591152580858,0.5653924434408911,Actual
BRA,Brazil,South America,Climate & Energy,0.7306969956678215,0.7409291512595346,0.7204648400761084,0.6794890441899332,0.7019993416131852,0.6569787467666811,Actual
BRA,Brazil,South America,Digital Infrastructure,0.8549267158058598,0.8624608096181028,0.8473926219936168,0.6794890441899332,0.7019993416131852,0.6569787467666811,Actual
BRA,Brazil,South America,Economic Fragility,0.7299498895349745,0.7484839188205784,0.7114158602493706,0.6794890441899332,0.7019993416131852,0.6569787467666811,Actual
BRA,Brazil,South America,Food Security,0.9475740062453362,0.9736375769751843,0.9215104355154881,0.6794890441899332,0.7019993416131852,0.6569787467666811,Actual
BRA,Brazil,South America,Healthcare,0.34900273225728595,0.38568482438662305,0.31232064012794886,0.6794890441899332,0.7019993416131852,0.6569787467666811,Actual
BRA,Brazil,South America,Political Stability,0.46478392562832127,0.5007997686190884,0.4287680826375542,0.6794890441899332,0.7019993416131852,0.6569787467666811,Actual
BWA,Botswana,Africa,Climate & Energy,0.6022978716352956,0.618582194431105,0.5860135488394862,0.5904290259176957,0.6239085645971384,0.5569494872382531,Actual
BWA,Botswana,Africa,Digital Infrastructure,0.5435642899476036,0.5966231181208644,0.4905054617743428,0.5904290259176957,0.6239085645971384,0.5569494872382531,Actual
BWA,Botswana,Africa,Economic Fragility,0.7047731486290558,0.7481775587787263,0.6613687384793854,0.5904290259176957,0.6239085645971384,0.5569494872382531,Actual
BWA,Botswana,Africa,Food Security,0.6424423986947492,0.693118755846033,0.5917660415434653,0.5904290259176957,0.6239085645971384,0.5569494872382531,Actual
BWA,Botswana,Africa,Healthcare,0.20150405723586529,0.2275384927341468,0.17546962173758376,0.5904290259176957,0.6239085645971384,0.5569494872382531,Actual
BWA,Botswana,Africa,Political Stability,0.8479923893636049,0.859411267671955,0.8365735110552548,0.5904290259176957,0.6239085645971384,0.5569494872382531,Actual
CAN,Canada,North America,Climate & Energy,0.7283942688550051,0.7515416390236265,0.7052468986863838,0.7487431047365402,0.7657050587202411,0.7317811507528392,Actual
CAN,Canada,North America,Digital Infrastructure,1.0,1.0,1.0,0.7487431047365402,0.7657050587202411,0.7317811507528392,Actual
CAN,Canada,North America,Economic Fragility,0.7235270889902317,0.7411761420701574,0.705878035910306,0.7487431047365402,0.7657050587202411,0.7317811507528392,Actual
CAN,Canada,North America,Food Security,0.8311032309319657,0.8453332045217512,0.8168732573421802,0.7487431047365402,0.7657050587202411,0.7317811507528392,Actual
CAN,Canada,North America,Healthcare,0.3883005807118325,0.4105582757423223,0.3660428856813427,0.7487431047365402,0.7657050587202411,0.7317811507528392,Actual
CAN,Canada,North America,Political Stability,0.821133458930206,0.8456210909635892,0.7966458268968227,0.7487431047365402,0.7657050587202411,0.7317811507528392,Actual
CHE,Switzerland,Europe,Climate & Energy,0.6976216560912518,0.7176314942462669,0.6776118179362367,0.7858289598062528,0.799080555328962,0.7725773642835435,Actual
CHE,Switzerland,Europe,Digital Infrastructure,1.0,1.0,1.0,0.7858289598062528,0.799080555328962,0.7725773642835435,Actual
CHE,Switzerland,Europe,Economic Fragility,0.7276263773973641,0.7416536817595278,0.7135990730352004,0.7858289598062528,0.799080555328962,0.7725773642835435,Actual
CHE,Switzerland,Europe,Food Security,0.9483946947034596,0.9646730487809271,0.9321163406259921,0.7858289598062528,0.799080555328962,0.7725773642835435,Actual
CHE,Switzerland,Europe,Healthcare,0.48375587442192103,0.4921403178867214,0.47537143095712064,0.7858289598062528,0.799080555328962,0.7725773642835435,Actual
CHE,Switzerland,Europe,Political Stability,0.8575751562235201,0.8783847893003291,0.836765523146711,0.7858289598062528,0.799080555328962,0.7725773642835435,Actual
CHL,Chile,South America,Climate & Energy,0.7038232997105736,0.7250354309341559,0.6826111684869912,0.6818518003747113,0.7064331473910158,0.6572704533584065,Actual
CHL,Chile,South America,Digital Infrastructure,0.9376787024823585,0.9546940321813036,0.9206633727834135,0.6818518003747113,0.7064331473910158,0.6572704533584065,Actual
CHL,Chile,South America,Economic Fragility,0.7199913622266967,0.7432678098556117,0.6967149145977817,0.6818518003747113,0.7064331473910158,0.6572704533584065,Actual
CHL,Chile,South America,Food Security,0.7860002722819406,0.816509538166579,0.7554910063973022,0.6818518003747113,0.7064331473910158,0.6572704533584065,Actual
CHL,Chile,South America,Healthcare,0.350094762854706,0.3770544426858688,0.32313508302354316,0.6818518003747113,0.7064331473910158,0.6572704533584065,Actual
CHL,Chile,South America,Political Stability,0.5935224026919919,0.622037630522576,0.5650071748614077,0.6818518003747113,0.7064331473910158,0.6572704533584065,Actual
CHN,China,East Asia,Climate & Energy,0.7206449943316642,0.7484067460724448,0.6928832425908835,0.6974753864059725,0.7151059762759053,0.6798447965360396,Actual
CHN,China,East Asia,Digital Infrastructure,1.0,1.0,1.0,0.6974753864059725,0.7151059762759053,0.6798447965360396,Actual
CHN,China,East Asia,Economic Fragility,0.7091785999931193,0.7244747921532062,0.6938824078330323,0.6974753864059725,0.7151059762759053,0.6798447965360396,Actual
CHN,China,East Asia,Food Security,0.8677860589542197,0.8879327218258726,0.8476393960825668,0.6974753864059725,0.7151059762759053,0.6798447965360396,Actual
CHN,China,East Asia,Healthcare,0.3760071660173736,0.3947903903852754,0.3572239416494718,0.6974753864059725,0.7151059762759053,0.6798447965360396,Actual
CHN,China,East Asia,Political Stability,0.5112354991394581,0.5350312072186331,0.4874397910602831,0.6974753864059725,0.7151059762759053,0.6798447965360396,Actual
COL,Colombia,South America,Climate & Energy,0.7051895167520295,0.7218722486514578,0.6885067848526011,0.6505346204431968,0.6780085185557895,0.623060722330604,Actual
COL,Colombia,South America,Digital Infrastructure,0.7818193261461701,0.8037553147965928,0.7598833374957474,0.6505346204431968,0.6780085185557895,0.623060722330604,Actual
COL,Colombia,South America,Economic Fragility,0.7073334187870307,0.7308992675157829,0.6837675700582785,0.6505346204431968,0.6780085185557895,0.623060722330604,Actual
COL,Colombia,South America,Food Security,0.7807613723672184,0.8128313354661609,0.7486914092682759,0.6505346204431968,0.6780085185557895,0.623060722330604,Actual
COL,Colombia,South America,Healthcare,0.33692102000429536,0.3638175093313141,0.3100245306772766,0.6505346204431968,0.6780085185557895,0.623060722330604,Actual
COL,Colombia,South America,Political Stability,0.5911830686024366,0.634875435573428,0.5474907016314453,0.6505346204431968,0.6780085185557895,0.623060722330604,Actual
CRI,Costa Rica,Central America & Caribbean,Climate & Energy,0.708211419718817,0.7250714005874493,0.6913514388501846,0.6767332093685785,0.7013112244670365,0.6521551942701205,Actual
CRI,Costa Rica,Central America & Caribbean,Digital Infrastructure,0.8624275722240924,0.8914594640215018,0.833395680426683,0.6767332093685785,0.7013112244670365,0.6521551942701205,Actual
CRI,Costa Rica,Central America & Caribbean,Economic Fragility,0.7280087017026462,0.7479743569991842,0.7080430464061082,0.6767332093685785,0.7013112244670365,0.6521551942701205,Actual
CRI,Costa Rica,Central America & Caribbean,Food Security,0.731242853011592,0.7603254823948149,0.702160223628369,0.6767332093685785,0.7013112244670365,0.6521551942701205,Actual
CRI,Costa Rica,Central America & Caribbean,Healthcare,0.26923065108536015,0.2863886212299803,0.25207268094074,0.6767332093685785,0.7013112244670365,0.6521551942701205,Actual
CRI,Costa Rica,Central America & Caribbean,Political Stability,0.7612780584689635,0.7966480215692886,0.7259080953686383,0.6767332093685785,0.7013112244670365,0.6521551942701205,Actual
CYP,Cyprus,Europe,Climate & Energy,0.7053475713181658,0.732716987451754,0.6779781551845777,0.7123564731617757,0.7409771604557133,0.6837357858678382,Actual
CYP,Cyprus,Europe,Digital Infrastructure,1.0,1.0,1.0,0.7123564731617757,0.7409771604557133,0.6837357858678382,Actual
CYP,Cyprus,Europe,Economic Fragility,0.70757527839312,0.7389967908113475,0.6761537659748924,0.7123564731617757,0.7409771604557133,0.6837357858678382,Actual
CYP,Cyprus,Europe,Food Security,0.7877693749151655,0.8592587922055779,0.7162799576247532,0.7123564731617757,0.7409771604557133,0.6837357858678382,Actual
CYP,Cyprus,Europe,Healthcare,0.3458746556711709,0.3662486912704149,0.325500620071927,0.7123564731617757,0.7409771604557133,0.6837357858678382,Actual
CYP,Cyprus,Europe,Political Stability,0.7275719586730323,0.7486417009951859,0.7065022163508786,0.7123564731617757,0.7409771604557133,0.6837357858678382,Actual
CZE,Czechia,Europe,Climate & Energy,0.7178966361805772,0.7435046625050709,0.6922886098560835,0.7750568914469174,0.7925588633432316,0.7575549195506032,Actual
CZE,Czechia,Europe,Digital Infrastructure,1.0,1.0,1.0,0.7750568914469174,0.7925588633432316,0.7575549195506032,Actual
CZE,Czechia,Europe,Economic Fragility,0.7203393146642361,0.7423536367462845,0.6983249925821876,0.7750568914469174,0.7925588633432316,0.7575549195506032,Actual
CZE,Czechia,Europe,Food Security,0.894278556775496,0.9090951698068626,0.8794619437441293,0.7750568914469174,0.7925588633432316,0.7575549195506032,Actual
CZE,Czechia,Europe,Healthcare,0.4620112016086422,0.4742587921763027,0.44976361104098167,0.7750568914469174,0.7925588633432316,0.7575549195506032,Actual
CZE,Czechia,Europe,Political Stability,0.8558156394525529,0.8861409188248682,0.8254903600802376,0.7750568914469174,0.7925588633432316,0.7575549195506032,Actual
DEU,Germany,Europe,Climate & Energy,0.7204644600788281,0.7448129905396877,0.6961159296179685,0.7682177835104266,0.7849167076110243,0.7515188594098287,Actual
DEU,Germany,Europe,Digital Infrastructure,1.0,1.0,1.0,0.7682177835104266,0.7849167076110243,0.7515188594098287,Actual
DEU,Germany,Europe,Economic Fragility,0.7262284717698222,0.743624738645393,0.7088322048942514,0.7682177835104266,0.7849167076110243,0.7515188594098287,Actual
DEU,Germany,Europe,Food Security,0.861658441385448,0.8798143862184278,0.8435024965524682,0.7682177835104266,0.7849167076110243,0.7515188594098287,Actual
DEU,Germany,Europe,Healthcare,0.5964573329815162,0.6057003821689512,0.5872142837940811,0.7682177835104266,0.7849167076110243,0.7515188594098287,Actual
DEU,Germany,Europe,Political Stability,0.7044979948469443,0.7355477480936858,0.6734482416002028,0.7682177835104266,0.7849167076110243,0.7515188594098287,Actual
DNK,Denmark,Europe,Climate & Energy,0.7320819219249302,0.7462193314300372,0.7179445124198232,0.7268759817732172,0.7460590257734508,0.7076929377729838,Actual
DNK,Denmark,Europe,Digital Infrastructure,1.0,1.0,1.0,0.7268759817732172,0.7460590257734508,0.7076929377729838,Actual
DNK,Denmark,Europe,Economic Fragility,0.7233502617487689,0.7384991824243228,0.7082013410732151,0.7268759817732172,0.7460590257734508,0.7076929377729838,Actual
DNK,Denmark,Europe,Food Security,0.7566207926082748,0.7902970301603731,0.7229445550561764,0.7268759817732172,0.7460590257734508,0.7076929377729838,Actual
DNK,Denmark,Europe,Healthcare,0.39832412420561325,0.42860049286738516,0.36804775554384134,0.7268759817732172,0.7460590257734508,0.7076929377729838,Actual
DNK,Denmark,Europe,Political Stability,0.7508787901517167,0.7727381177585871,0.7290194625448462,0.7268759817732172,0.7460590257734508,0.7076929377729838,Actual
DOM,Dominican Republic,Central America & Caribbean,Climate & Energy,0.6748787956613853,0.6944330903167459,0.6553245010060247,0.621164792420766,0.6504711912922968,0.5918583935492352,Actual
DOM,Dominican Republic,Central America & Caribbean,Digital Infrastructure,0.7337359592753856,0.761494606247736,0.7059773123030352,0.621164792420766,0.6504711912922968,0.5918583935492352,Actual
DOM,Dominican Republic,Central America & Caribbean,Economic Fragility,0.7089265162675851,0.7434607229963441,0.674392309538826,0.621164792420766,0.6504711912922968,0.5918583935492352,Actual
DOM,Dominican Republic,Central America & Caribbean,Food Security,0.7642384181692776,0.8116105227226338,0.7168663136159215,0.621164792420766,0.6504711912922968,0.5918583935492352,Actual
DOM,Dominican Republic,Central America & Caribbean,Healthcare,0.14648512047887796,0.16477549922718338,0.12819474173057255,0.621164792420766,0.6504711912922968,0.5918583935492352,Actual
DOM,Dominican Republic,Central America & Caribbean,Political Stability,0.6987239446720848,0.727052706243138,0.6703951831010315,0.621164792420766,0.6504711912922968,0.5918583935492352,Actual
ECU,Ecuador,South America,Climate & Energy,0.676029378971033,0.6953657398299222,0.6566930181121438,0.6413691309391863,0.6731435670242237,0.609594694854149,Actual
ECU,Ecuador,South America,Digital Infrastructure,0.7122362419747432,0.7408009696661625,0.683671514283324,0.6413691309391863,0.6731435670242237,0.609594694854149,Actual
ECU,Ecuador,South America,Economic Fragility,0.7823467179998396,0.8279029263849574,0.7367905096147217,0.6413691309391863,0.6731435670242237,0.609594694854149,Actual
ECU,Ecuador,South America,Food Security,0.7326916658244497,0.7819374951601354,0.6834458364887639,0.6413691309391863,0.6731435670242237,0.609594694854149,Actual
ECU,Ecuador,South America,Healthcare,0.30041689587828024,0.31135078697113616,0.2894830047854243,0.6413691309391863,0.6731435670242237,0.609594694854149,Actual
ECU,Ecuador,South America,Political Stability,0.6444938849867725,0.681503484133029,0.6074842858405161,0.6413691309391863,0.6731435670242237,0.609594694854149,Actual
ESP,Spain,Europe,Climate & Energy,0.7016273766744892,0.7259925586402171,0.6772621947087613,0.7245237344665473,0.7494803015815226,0.6995671673515722,Actual
ESP,Spain,Europe,Digital Infrastructure,1.0,1.0,1.0,0.7245237344665473,0.7494803015815226,0.6995671673515722,Actual
ESP,Spain,Europe,Economic Fragility,0.7349869405888991,0.7634760509046746,0.7064978302731236,0.7245237344665473,0.7494803015815226,0.6995671673515722,Actual
ESP,Spain,Europe,Food Security,0.7963721376361736,0.8244009719807611,0.7683433032915862,0.7245237344665473,0.7494803015815226,0.6995671673515722,Actual
ESP,Spain,Europe,Healthcare,0.41723599985926807,0.4322027367463818,0.4022692629721543,0.7245237344665473,0.7494803015815226,0.6995671673515722,Actual
ESP,Spain,Europe,Political Stability,0.6969199520404539,0.7508094912171003,0.6430304128638075,0.7245237344665473,0.7494803015815226,0.6995671673515722,Actual
EST,Estonia,Europe,Climate & Energy,0.7657619406248024,0.7819999353369261,0.7495239459126787,0.7389275382907928,0.7583400913423067,0.7195149852392788,Actual
EST,Estonia,Europe,Digital Infrastructure,1.0,1.0,1.0,0.7389275382907928,0.7583400913423067,0.7195149852392788,Actual
EST,Estonia,Europe,Economic Fragility,0.7404772083381048,0.7787411407546415,0.7022132759215681,0.7389275382907928,0.7583400913423067,0.7195149852392788,Actual
EST,Estonia,Europe,Food Security,0.834516462954189,0.8678743112667286,0.8011586146416494,0.7389275382907928,0.7583400913423067,0.7195149852392788,Actual
EST,Estonia,Europe,Healthcare,0.35049100187896365,0.36001701352522053,0.34096499023270677,0.7389275382907928,0.7583400913423067,0.7195149852392788,Actual
EST,Estonia,Europe,Political Stability,0.742318615948697,0.761408147170324,0.7232290847270699,0.7389275382907928,0.7583400913423067,0.7195149852392788,Actual
ETH,Ethiopia,Africa,Climate & Energy,0.4482578193115358,0.4993602127802762,0.3971554258427954,0.33830147352380097,0.3936934283532411,0.2829095186943608,Actual
ETH,Ethiopia,Africa,Digital Infrastructure,0.11372795618295761,0.14305902171415574,0.0843968906517595,0.33830147352380097,0.3936934283532411,0.2829095186943608,Actual
ETH,Ethiopia,Africa,Economic Fragility,0.5898805141635535,0.6258867570875493,0.5538742712395577,0.33830147352380097,0.3936934283532411,0.2829095186943608,Actual
ETH,Ethiopia,Africa,Food Security,0.6205205919453309,0.7492393169276594,0.49180186696300243,0.33830147352380097,0.3936934283532411,0.2829095186943608,Actual
ETH,Ethiopia,Africa,Healthcare,0.07468461323002051,0.11494819805873915,0.03442102840130188,0.33830147352380097,0.3936934283532411,0.2829095186943608,Actual
ETH,Ethiopia,Africa,Political Stability,0.1827373463094073,0.2296670635510667,0.1358076290677479,0.33830147352380097,0.3936934283532411,0.2829095186943608,Actual
FIN,Finland,Europe,Climate & Energy,0.7104216259738121,0.719747690617727,0.7010955613298971,0.7328003057506943,0.7491150615448325,0.7125248777625423,Actual
FIN,Finland,Europe,Digital Infrastructure,1.0,1.0,0.9762359668359162,0.7328003057506943,0.7491150615448325,0.7125248777625423,Actual
FIN,Finland,Europe,Economic Fragility,0.7432422766680038,0.7634539081279871,0.7230306452080205,0.7328003057506943,0.7491150615448325,0.7125248777625423,Actual
FIN,Finland,Europe,Food Security,0.8405213253734951,0.8588296291505437,0.8222130215964465,0.7328003057506943,0.7491150615448325,0.7125248777625423,Actual
FIN,Finland,Europe,Healthcare,0.3793716681275008,0.41382509722617955,0.344918239028822,0.7328003057506943,0.7491150615448325,0.7125248777625423,Actual
FIN,Finland,Europe,Political Stability,0.7232449383613542,0.7388340441465577,0.7076558325761506,0.7328003057506943,0.7491150615448325,0.7125248777625423,Actual
FRA,France,Europe,Climate & Energy,0.6884731291036994,0.7141245905839505,0.6628216676234483,0.7265269188342113,0.748026722612379,0.7050271150560437,Actual
FRA,France,Europe,Digital Infrastructure,1.0,1.0,1.0,0.7265269188342113,0.748026722612379,0.7050271150560437,Actual
FRA,France,Europe,Economic Fragility,0.7308604868372122,0.7496897963100575,0.7120311773643668,0.7265269188342113,0.748026722612379,0.7050271150560437,Actual
FRA,France,Europe,Food Security,0.8316945635641817,0.8557139810097247,0.8076751461186387,0.7265269188342113,0.748026722612379,0.7050271150560437,Actual
FRA,France,Europe,Healthcare,0.48481079798547705,0.5064092710204967,0.4632123249504574,0.7265269188342113,0.748026722612379,0.7050271150560437,Actual
FRA,France,Europe,Political Stability,0.6233225355146974,0.662222696750044,0.5844223742793508,0.7265269188342113,0.748026722612379,0.7050271150560437,Actual
GBR,United Kingdom,Europe,Climate & Energy,0.693861116504225,0.7218368893652067,0.6658853436432433,0.7239920172855121,0.7464600638551785,0.7015239707158457,Actual
GBR,United Kingdom,Europe,Digital Infrastructure,1.0,1.0,1.0,0.7239920172855121,0.7464600638551785,0.7015239707158457,Actual
GBR,United Kingdom,Europe,Economic Fragility,0.7231167354800963,0.7477134443057298,0.6985200266544627,0.7239920172855121,0.7464600638551785,0.7015239707158457,Actual
GBR,United Kingdom,Europe,Food Security,0.8342707657344142,0.8549255289678378,0.8136160025009905,0.7239920172855121,0.7464600638551785,0.7015239707158457,Actual
GBR,United Kingdom,Europe,Healthcare,0.4047020331056821,0.42414976734605,0.3852542988653142,0.7239920172855121,0.7464600638551785,0.7015239707158457,Actual
GBR,United Kingdom,Europe,Political Stability,0.6880014528886553,0.7301347531462471,0.6458681526310636,0.7239920172855121,0.7464600638551785,0.7015239707158457,Actual
GEO,Georgia,Central Asia,Climate & Energy,0.6980458270165482,0.7220926169235243,0.673999037109572,0.7207229381529691,0.760602259653221,0.6808436166527171,Actual
GEO,Georgia,Central Asia,Digital Infrastructure,0.9535573291342416,0.9982886877068183,0.9088259705616649,0.7207229381529691,0.760602259653221,0.6808436166527171,Actual
GEO,Georgia,Central Asia,Economic Fragility,0.6869557483363048,0.7214959335427374,0.6524155631298721,0.7207229381529691,0.760602259653221,0.6808436166527171,Actual
GEO,Georgia,Central Asia,Food Security,0.866802297469917,0.9456363902860146,0.7879682046538193,0.7207229381529691,0.760602259653221,0.6808436166527171,Actual
GEO,Georgia,Central Asia,Healthcare,0.5080800345069125,0.53560588288012,0.4805541861337051,0.7207229381529691,0.760602259653221,0.6808436166527171,Actual
GEO,Georgia,Central Asia,Political Stability,0.6108963924538902,0.6404940465801114,0.5812987383276689,0.7207229381529691,0.760602259653221,0.6808436166527171,Actual
GHA,Ghana,Africa,Climate & Energy,0.5298654327811478,0.5510049794878618,0.5087258860744339,0.5157374467409046,0.5499507186728079,0.48152417480900134,Actual
GHA,Ghana,Africa,Digital Infrastructure,0.40018665979799906,0.4490702998741369,0.35130301972186123,0.5157374467409046,0.5499507186728079,0.48152417480900134,Actual
GHA,Ghana,Africa,Economic Fragility,0.6746144305625306,0.6994945057776312,0.64973435534743,0.5157374467409046,0.5499507186728079,0.48152417480900134,Actual
GHA,Ghana,Africa,Food Security,0.7591162786872339,0.8205125538313529,0.6977200035431148,0.5157374467409046,0.5499507186728079,0.48152417480900134,Actual
GHA,Ghana,Africa,Healthcare,0.0904944283066631,0.11427681991110251,0.06671203670222368,0.5157374467409046,0.5499507186728079,0.48152417480900134,Actual
GHA,Ghana,Africa,Political Stability,0.6401474503098532,0.6653451531547618,0.6149497474649446,0.5157374467409046,0.5499507186728079,0.48152417480900134,Actual
GRC,Greece,Europe,Climate & Energy,0.7046828400641507,0.7289385601433563,0.6804271199849451,0.7107359929021374,0.7391343629619466,0.6823376228423282,Actual
GRC,Greece,Europe,Digital Infrastructure,1.0,1.0,1.0,0.7107359929021374,0.7391343629619466,0.6823376228423282,Actual
GRC,Greece,Europe,Economic Fragility,0.7525073583665671,0.7895080328592913,0.715506683873843,0.7107359929021374,0.7391343629619466,0.6823376228423282,Actual
GRC,Greece,Europe,Food Security,0.7940274378927614,0.8296905314691979,0.7583643443163249,0.7107359929021374,0.7391343629619466,0.6823376228423282,Actual
GRC,Greece,Europe,Healthcare,0.48252644888074636,0.5029506451692916,0.46210225259220117,0.7107359929021374,0.7391343629619466,0.6823376228423282,Actual
GRC,Greece,Europe,Political Stability,0.5306718722085986,0.5837184081305422,0.477625336286655,0.7107359929021374,0.7391343629619466,0.6823376228423282,Actual
GTM,Guatemala,Central America & Caribbean,Climate & Energy,0.6153096433400216,0.6361237525148715,0.5944955341651716,0.5075792855877755,0.5335521330268667,0.4816064381486844,Actual
GTM,Guatemala,Central America & Caribbean,Digital Infrastructure,0.43662797609769655,0.4782508246236117,0.3950051275717814,0.5075792855877755,0.5335521330268667,0.4816064381486844,Actual
GTM,Guatemala,Central America & Caribbean,Economic Fragility,0.7053116967647943,0.720062832019104,0.6905605615104846,0.5075792855877755,0.5335521330268667,0.4816064381486844,Actual
GTM,Guatemala,Central America & Caribbean,Food Security,0.6221433312796337,0.6443344325309361,0.5999522300283313,0.5075792855877755,0.5335521330268667,0.4816064381486844,Actual
GTM,Guatemala,Central America & Caribbean,Healthcare,0.10205720474301216,0.14022886847571028,0.06388554101031405,0.5075792855877755,0.5335521330268667,0.4816064381486844,Actual
GTM,Guatemala,Central America & Caribbean,Political Stability,0.564025861301495,0.5823120879969665,0.5457396346060235,0.5075792855877755,0.5335521330268667,0.4816064381486844,Actual
HRV,Croatia,Europe,Climate & Energy,0.7206925022074775,0.7390690875196256,0.7023159168953294,0.7308651376103118,0.7491521648904724,0.7058981208654934,Actual
HRV,Croatia,Europe,Digital Infrastructure,1.0,1.0,0.9599200632120538,0.7308651376103118,0.7491521648904724,0.7058981208654934,Actual
HRV,Croatia,Europe,Economic Fragility,0.7164408929841054,0.7493690553049855,0.6835127306632253,0.7308651376103118,0.7491521648904724,0.7058981208654934,Actual
HRV,Croatia,Europe,Food Security,0.7564240935589734,0.7873463998286208,0.7255017872893261,0.7308651376103118,0.7491521648904724,0.7058981208654934,Actual
HRV,Croatia,Europe,Healthcare,0.4092594494299604,0.4213063058924862,0.3972125929674346,0.7308651376103118,0.7491521648904724,0.7058981208654934,Actual
HRV,Croatia,Europe,Political Stability,0.782373887481354,0.7978221407971168,0.7669256341655911,0.7308651376103118,0.7491521648904724,0.7058981208654934,Actual
HUN,Hungary,Europe,Climate & Energy,0.7050554140003076,0.7299455998189612,0.6801652281816539,0.7295808200360282,0.7469371488540225,0.7122244912180339,Actual
HUN,Hungary,Europe,Digital Infrastructure,1.0,1.0,1.0,0.7295808200360282,0.7469371488540225,0.7122244912180339,Actual
HUN,Hungary,Europe,Economic Fragility,0.7127607408576008,0.7367301711024302,0.6887913106127713,0.7295808200360282,0.7469371488540225,0.7122244912180339,Actual
HUN,Hungary,Europe,Food Security,0.8701957506386577,0.8776698772871241,0.8627216239901914,0.7295808200360282,0.7469371488540225,0.7122244912180339,Actual
HUN,Hungary,Europe,Healthcare,0.3521807758028608,0.3735816434119337,0.3307799081937879,0.7295808200360282,0.7469371488540225,0.7122244912180339,Actual
HUN,Hungary,Europe,Political Stability,0.7372922389167424,0.7636956015036862,0.7108888763297987,0.7295808200360282,0.7469371488540225,0.7122244912180339,Actual
IDN,Indonesia,East Asia,Climate & Energy,0.7396467578728085,0.7608942634689848,0.7183992522766323,0.5901800205094102,0.6169362879351359,0.5634237530836844,Actual
IDN,Indonesia,East Asia,Digital Infrastructure,0.44499588352535824,0.48864181078782876,0.4013499562628877,0.5901800205094102,0.6169362879351359,0.5634237530836844,Actual
IDN,Indonesia,East Asia,Economic Fragility,0.7108085932991166,0.7240938635916329,0.6975233230066004,0.5901800205094102,0.6169362879351359,0.5634237530836844,Actual
